"Question ID 1","Question 1","Answer 1","Question ID 2","Question 2","Answer 2","Question ID 3","Question 3","Answer 3","Question ID 4","Question 4","Answer 4","Question ID 5","Question 5","Answer 5","Question ID 6","Question 6","Answer 6","Question ID 7","Question 7","Answer 7"
"Question ID 1","Based on the month of your birthday, you should work on      Jan: self-hosted   Feb: self-hosted   March: self-hosted   April: Microsoft Azure   May: Microsoft Azure   June: Microsoft Azure   July: Amazon   Aug: Amazon   Sept: Amazon   Oct: Google   Nov: Google   Dec: Google   ","Microsoft","Question ID 2","If you were assigned Amazon, Google, or Microsoft, what is the cost of storage to store 1 TB of data for 1 year?  Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","<span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-align: left;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;"">Cost of storage to store 1 TB of data for 1 year</span> : $ 24 ('Archive' plan (0.002 (GB/Month) * 1000 * 12 )</p>  <p><a href=""https://azure.microsoft.com/en-us/pricing/details/storage/blobs/"">https://azure.microsoft.com/en-us/pricing/details/storage/blobs/</a></p>  <p>Total cost of block blob storage depends on:</p>  <p>Volume of data stored per month.</p>  <p>Quantity and types of operations performed,along with any data transfer costs.</p>  <p>Data redundancy option selected.","Question ID 3","If you were assigned Amazon, Google, or Microsoft, what is the cost of storage to store 100 TB of data for 1 year?  Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","<br>  $2,196</p>  <p>Archive(100TB/month) : $ 183 *12</p>  <p style=""font-family: &quot;Open Sans&quot; , sans-serif;text-shadow: none;letter-spacing: normal;margin: 0.0px 0.0px 1.0em;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: 400;font-style: normal;font-size: small;color: rgb(0,0,0);orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""><a href=""https://azure.microsoft.com/en-us/pricing/details/storage/blobs/"" style=""font-family: inherit;text-shadow: none;letter-spacing: normal;margin: 0.0px;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: inherit;font-style: inherit;font-size: 13.0px;color: rgb(24,116,164);text-decoration: underline;"">https://azure.microsoft.com/en-us/pricing/details/storage/blobs/</a> </p>  <p><span style=""text-decoration: underline;"">Azure Storage Reserved Capacity</span> helps you lower your data storage cost by committing to one-year or three-years of Azure Storage. Reserved capacity can be purchased in increments of 100 TB and 1 PB sizes for 1-year and 3-year commitment duration. All prices are per month. For more information, please see documentation.","Question ID 4","If you were assigned Amazon, Google, or Microsoft, what is the cost of using (20 CPU cores, 1TB of RAM, 5 GPUs) for 1 year?  Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","<br>  $ 120,000</p>  <p><a href=""https://azure.microsoft.com/en-us/pricing/details/virtual-machines/windows/"">https://azure.microsoft.com/en-us/pricing/details/virtual-machines/windows/</a>  <br>  <br>","Question ID 5","If you were assigned Amazon, Google, or Microsoft, what is the cost of uploading 10 TB of data to the cloud? Assume the source of the data is in Maryland.   Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","Uploading data to Azure is Free</p>  <br>  <p style=""font-family: &quot;Open Sans&quot; , sans-serif;text-shadow: none;letter-spacing: normal;margin: 0.0px 0.0px 1.0em;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: 400;font-style: normal;font-size: small;color: rgb(0,0,0);orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""><a href=""https://azure.microsoft.com/en-us/pricing/details/storage/blobs/"" style=""font-family: inherit;text-shadow: none;letter-spacing: normal;margin: 0.0px;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: inherit;font-style: inherit;font-size: 13.0px;color: rgb(24,116,164);text-decoration: underline;"">https://azure.microsoft.com/en-us/pricing/details/storage/blobs/</a>   <br>","Question ID 6","If you were assigned Amazon, Google, or Microsoft, what is the cost of downloading 10 TB of data from the cloud? Assume the destination for the data is in Maryland.   Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","0.8$</p>  <p><a href=""https://azure.microsoft.com/en-us/pricing/details/bandwidth/"">https://azure.microsoft.com/en-us/pricing/details/bandwidth/</a>","Question ID 7","If you were assigned the self-hosted option, what is the cost of buying a computer that has 20 CPU cores, 1 TB of RAM, 5 GPUs, and 10 TB of storage​?  Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned Amazon, Microsoft, or Google.  ","<Unanswered>"
"Question ID 1","Based on the month of your birthday, you should work on      Jan: self-hosted   Feb: self-hosted   March: self-hosted   April: Microsoft Azure   May: Microsoft Azure   June: Microsoft Azure   July: Amazon   Aug: Amazon   Sept: Amazon   Oct: Google   Nov: Google   Dec: Google   ","Microsoft","Question ID 2","If you were assigned Amazon, Google, or Microsoft, what is the cost of storage to store 1 TB of data for 1 year?  Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","<span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-align: left;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;"">the cost of storage to store 1 TB of data for 1 year</span> is $21.24</p>  <p><a href=""https://azure.microsoft.com/en-us/pricing/details/storage/"">https://azure.microsoft.com/en-us/pricing/details/storage/</a>","Question ID 3","If you were assigned Amazon, Google, or Microsoft, what is the cost of storage to store 100 TB of data for 1 year?  Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","<p style=""font-family: &quot;Open Sans&quot; , sans-serif;text-shadow: none;letter-spacing: normal;margin: 0.0px 0.0px 1.0em;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: 400;font-style: normal;font-size: small;color: rgb(0,0,0);orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""><span style=""font-family: &quot;Open Sans&quot; , sans-serif;text-shadow: none;letter-spacing: normal;margin: 0.0px;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: 400;font-style: normal;font-size: 13.0px;color: rgb(0,0,0);orphans: 2;text-align: left;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;"">the cost of storage to store 1 TB of data for 1 year</span> is $2129.04</p>  <p style=""font-family: &quot;Open Sans&quot; , sans-serif;text-shadow: none;letter-spacing: normal;margin: 0.0px 0.0px 1.0em;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: 400;font-style: normal;font-size: small;color: rgb(0,0,0);orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""></p>  <p style=""font-family: &quot;Open Sans&quot; , sans-serif;text-shadow: none;letter-spacing: normal;margin: 0.0px 0.0px 1.0em;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: 400;font-style: normal;font-size: small;color: rgb(0,0,0);orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""><a href=""https://azure.microsoft.com/en-us/pricing/details/storage/"" style=""font-family: inherit;text-shadow: none;letter-spacing: normal;margin: 0.0px;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: inherit;font-style: inherit;font-size: 13.0px;color: rgb(24,116,164);text-decoration: underline;"">https://azure.microsoft.com/en-us/pricing/details/storage/</a> </p>  <br>","Question ID 4","If you were assigned Amazon, Google, or Microsoft, what is the cost of using (20 CPU cores, 1TB of RAM, 5 GPUs) for 1 year?  Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","<p style=""font-family: &quot;Open Sans&quot; , sans-serif;text-shadow: none;letter-spacing: normal;margin: 0.0px 0.0px 1.0em;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: 400;font-style: normal;font-size: small;color: rgb(0,0,0);orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""><span style=""font-family: &quot;Open Sans&quot; , sans-serif;text-shadow: none;letter-spacing: normal;margin: 0.0px;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: 400;font-style: normal;font-size: 13.0px;color: rgb(0,0,0);orphans: 2;text-align: left;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""> <span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: small;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;"">the cost of using (20 CPU cores, 1TB of RAM, 5 GPUs) for 1 year</span> </span> is approx $25560</p>  <p style=""font-family: &quot;Open Sans&quot; , sans-serif;text-shadow: none;letter-spacing: normal;margin: 0.0px 0.0px 1.0em;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: 400;font-style: normal;font-size: small;color: rgb(0,0,0);orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""><a href=""https://azure.microsoft.com/en-us/pricing/calculator/#virtual-machines09cdc02e-7882-4e34-b77c-1ac75e0a648f"">https://azure.microsoft.com/en-us/pricing/calculator/#virtual-machines09cdc02e-7882-4e34-b77c-1ac75e0a648f</a></p>  <br>","Question ID 5","If you were assigned Amazon, Google, or Microsoft, what is the cost of uploading 10 TB of data to the cloud? Assume the source of the data is in Maryland.   Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","<span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: small;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;"">the cost of uploading 10 TB of data to the cloud</span>  is $614.4</p>  <p><a href=""https://azure.microsoft.com/en-us/pricing/calculator/#storsimplee4b98102-eaa0-4008-829c-a01a9870ff6f"">https://azure.microsoft.com/en-us/pricing/calculator/#storsimplee4b98102-eaa0-4008-829c-a01a9870ff6f</a> ","Question ID 6","If you were assigned Amazon, Google, or Microsoft, what is the cost of downloading 10 TB of data from the cloud? Assume the destination for the data is in Maryland.   Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","<span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: small;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;"">the cost of downloading 10 TB of data from the cloud</span>  is $214</p>  <p> <a href=""https://azure.microsoft.com/en-us/pricing/calculator/#databoxbc0ffc30-b66c-4846-a964-1a92c5d14fae"">https://azure.microsoft.com/en-us/pricing/calculator/#databoxbc0ffc30-b66c-4846-a964-1a92c5d14fae</a> ","Question ID 7","If you were assigned the self-hosted option, what is the cost of buying a computer that has 20 CPU cores, 1 TB of RAM, 5 GPUs, and 10 TB of storage​?  Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned Amazon, Microsoft, or Google.  ","NA"
"Question ID 1","Based on the month of your birthday, you should work on      Jan: self-hosted   Feb: self-hosted   March: self-hosted   April: Microsoft Azure   May: Microsoft Azure   June: Microsoft Azure   July: Amazon   Aug: Amazon   Sept: Amazon   Oct: Google   Nov: Google   Dec: Google   ","Google","Question ID 2","If you were assigned Amazon, Google, or Microsoft, what is the cost of storage to store 1 TB of data for 1 year?  Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","One TB of data would cost $245.76 per year.  This is with the storage location in Iowa.</p>  <p>URL: <a href=""https://cloud.google.com/products/calculator#id=ec378c2d-cd49-4f4c-b6ba-823c7c242698"">https://cloud.google.com/products/calculator#id=ec378c2d-cd49-4f4c-b6ba-823c7c242698</a>","Question ID 3","If you were assigned Amazon, Google, or Microsoft, what is the cost of storage to store 100 TB of data for 1 year?  Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","<span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""></span><span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""></span><span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;"">100 TB of data would cost </span><span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;"">$</span><span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""></span><span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;"">2</span><span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;"">4</span><span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;"">5</span><span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""></span><span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;"">7</span><span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;"">6.00</span><span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""></span><span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""></span><span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""> per year.</span><span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""> </span><span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""> This is with the storage location in Iowa.</span></p>  <p><span style=""color: rgb(0,0,0);font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;letter-spacing: normal;orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;"">source: <a href=""https://cloud.google.com/products/calculator#id=6831f138-1fe4-4abb-9d58-28f3c3ff3842"">https://cloud.google.com/products/calculator#id=6831f138-1fe4-4abb-9d58-28f3c3ff3842</a><br></span>","Question ID 4","If you were assigned Amazon, Google, or Microsoft, what is the cost of using (20 CPU cores, 1TB of RAM, 5 GPUs) for 1 year?  Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","At the first source, 20 CPUs cost $12,780.48 per year (source: <a href=""https://cloud.google.com/compute/all-pricing#memory-optimized"">https://cloud.google.com/compute/all-pricing#memory-optimized</a>)</p>  <p>At the second source, 20 CPUs cost $31,395.84 per year (source: <a href=""https://cloud.google.com/products/calculator#id=a6e9c1c6-973f-4a56-8e6d-315a66d6e103"">https://cloud.google.com/products/calculator#id=a6e9c1c6-973f-4a56-8e6d-315a66d6e103</a>)","Question ID 5","If you were assigned Amazon, Google, or Microsoft, what is the cost of uploading 10 TB of data to the cloud? Assume the source of the data is in Maryland.   Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","Uploading 10 TB is free for google, however there may be network costs or cost from where the data is being uploaded from</p>  <p>source:<a href=""https://cloud.google.com/solutions/migration-to-google-cloud-transferring-your-large-datasets"">https://cloud.google.com/solutions/migration-to-google-cloud-transferring-your-large-datasets</a></p>  <p style=""font-family: &quot;Open Sans&quot; , sans-serif;text-shadow: none;letter-spacing: normal;margin: 0.0px 0.0px 1.0em;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: 400;font-style: normal;font-size: small;color: rgb(0,0,0);orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""><span style=""font-family: &quot;Open Sans&quot; , sans-serif;text-shadow: none;letter-spacing: normal;margin: 0.0px;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: 400;font-style: normal;font-size: 13.0px;color: rgb(0,0,0);orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""><span style=""font-family: &quot;Open Sans&quot; , sans-serif;font-size: 13.0px;font-style: normal;font-weight: 400;""></span></span></p>  <p style=""font-family: &quot;Open Sans&quot; , sans-serif;text-shadow: none;letter-spacing: normal;margin: 0.0px 0.0px 1.0em;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: 400;font-style: normal;font-size: small;color: rgb(0,0,0);orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""><span style=""font-family: &quot;Open Sans&quot; , sans-serif;text-shadow: none;letter-spacing: normal;margin: 0.0px;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: 400;font-style: normal;font-size: 13.0px;color: rgb(0,0,0);orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""></span>","Question ID 6","If you were assigned Amazon, Google, or Microsoft, what is the cost of downloading 10 TB of data from the cloud? Assume the destination for the data is in Maryland.   Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","<p style=""font-family: &quot;Open Sans&quot; , sans-serif;text-shadow: none;letter-spacing: normal;margin: 0.0px 0.0px 1.0em;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: 400;font-style: normal;font-size: small;color: rgb(0,0,0);orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""><span style=""font-family: &quot;Open Sans&quot; , sans-serif;font-weight: 400;font-style: normal;font-size: 13.0px;""><span style=""font-family: &quot;Open Sans&quot; , sans-serif;font-weight: 400;font-style: normal;font-size: 13.0px;"">It would cost $800 to upload 10TB of data</span></span></p>  <p style=""font-family: &quot;Open Sans&quot; , sans-serif;text-shadow: none;letter-spacing: normal;margin: 0.0px 0.0px 1.0em;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: 400;font-style: normal;font-size: small;color: rgb(0,0,0);orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""><span style=""font-family: &quot;Open Sans&quot; , sans-serif;text-shadow: none;letter-spacing: normal;margin: 0.0px;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: 400;font-style: normal;font-size: 13.0px;color: rgb(0,0,0);orphans: 2;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;""><span style=""font-family: &quot;Open Sans&quot; , sans-serif;text-shadow: none;letter-spacing: normal;margin: 0.0px;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: 400;font-style: normal;font-size: 13.0px;"">Source: <a href=""https://www.backblaze.com/b2/cloud-storage-pricing.html"" style=""font-family: inherit;text-shadow: none;letter-spacing: normal;margin: 0.0px;padding: 0.0px;border: 0.0px;outline: 0.0px;font-weight: inherit;font-style: inherit;font-size: 13.0px;color: rgb(24,116,164);text-decoration: underline;"">https://www.backblaze.com/b2/cloud-storage-pricing.html</a></span></span></p>  <br>","Question ID 7","If you were assigned the self-hosted option, what is the cost of buying a computer that has 20 CPU cores, 1 TB of RAM, 5 GPUs, and 10 TB of storage​?  Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned Amazon, Microsoft, or Google.  ","<Unanswered>"
"Question ID 1","Based on the month of your birthday, you should work on      Jan: self-hosted   Feb: self-hosted   March: self-hosted   April: Microsoft Azure   May: Microsoft Azure   June: Microsoft Azure   July: Amazon   Aug: Amazon   Sept: Amazon   Oct: Google   Nov: Google   Dec: Google   ","Microsoft","Question ID 2","If you were assigned Amazon, Google, or Microsoft, what is the cost of storage to store 1 TB of data for 1 year?  Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","0.000972$</p>  <p><a href=""https://azure.microsoft.com/en-us/pricing/details/storage/?&ef_id=CjwKCAjwqJ_1BRBZEiwAv73uwLitr0DyjmVdO1MEe7qCq9BjEvDb5x2i89BQMjlvVJPISXZjIqEF2RoCI1cQAvD_BwE:G:s&OCID=AID2000128_SEM_Frye01hP&MarinID=Frye01hP_287508658551_azure%20blob%20storage%20pricing_e_c_jm1lGMZN_49119607569_kwd-324230773622&lnkd=Google_Azure_Brand&gclid=CjwKCAjwqJ_1BRBZEiwAv73uwLitr0DyjmVdO1MEe7qCq9BjEvDb5x2i89BQMjlvVJPISXZjIqEF2RoCI1cQAvD_BwE"">https://azure.microsoft.com/en-us/pricing/details/storage/?&amp;ef_id=CjwKCAjwqJ_1BRBZEiwAv73uwLitr0DyjmVdO1MEe7qCq9BjEvDb5x2i89BQMjlvVJPISXZjIqEF2RoCI1cQAvD_BwE:G:s&amp;OCID=AID2000128_SEM_Frye01hP&amp;MarinID=Frye01hP_287508658551_azure%20blob%20storage%20pricing_e_c_jm1lGMZN_49119607569_kwd-324230773622&amp;lnkd=Google_Azure_Brand&amp;gclid=CjwKCAjwqJ_1BRBZEiwAv73uwLitr0DyjmVdO1MEe7qCq9BjEvDb5x2i89BQMjlvVJPISXZjIqEF2RoCI1cQAvD_BwE</a>","Question ID 3","If you were assigned Amazon, Google, or Microsoft, what is the cost of storage to store 100 TB of data for 1 year?  Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","0.972$  <br>","Question ID 4","If you were assigned Amazon, Google, or Microsoft, what is the cost of using (20 CPU cores, 1TB of RAM, 5 GPUs) for 1 year?  Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","<span style=""color: rgb(76,76,81);font-family: &quot;Segoe UI&quot; , SegoeUI , &quot;Segoe WP&quot; , Tahoma , Arial , sans-serif;font-size: 18.0px;font-style: normal;font-weight: 600;letter-spacing: normal;orphans: 2;text-align: center;text-indent: 0.0px;text-transform: none;white-space: normal;widows: 2;word-spacing: 0.0px;"">$6,019.73</span></p>  <p><a href=""https://azure.microsoft.com/en-us/pricing/calculator/?&ef_id=CjwKCAjwqJ_1BRBZEiwAv73uwFjZ63YLgkwA9KAYLn_ByT2i_1oAAjGvXyQ0FoYXUe2ahbx_JO9ZlBoCTFUQAvD_BwE:G:s&OCID=AID2000128_SEM_liLC0aE6&MarinID=liLC0aE6_286331314268_azure%20pricing%20calculator_e_c__55956187137_kwd-310354828215&lnkd=Google_Azure_Brand&gclid=CjwKCAjwqJ_1BRBZEiwAv73uwFjZ63YLgkwA9KAYLn_ByT2i_1oAAjGvXyQ0FoYXUe2ahbx_JO9ZlBoCTFUQAvD_BwE#virtual-machines59b78672-5722-454c-8c02-067ad7ba2fe8"">https://azure.microsoft.com/en-us/pricing/calculator/?&amp;ef_id=CjwKCAjwqJ_1BRBZEiwAv73uwFjZ63YLgkwA9KAYLn_ByT2i_1oAAjGvXyQ0FoYXUe2ahbx_JO9ZlBoCTFUQAvD_BwE:G:s&amp;OCID=AID2000128_SEM_liLC0aE6&amp;MarinID=liLC0aE6_286331314268_azure%20pricing%20calculator_e_c__55956187137_kwd-310354828215&amp;lnkd=Google_Azure_Brand&amp;gclid=CjwKCAjwqJ_1BRBZEiwAv73uwFjZ63YLgkwA9KAYLn_ByT2i_1oAAjGvXyQ0FoYXUe2ahbx_JO9ZlBoCTFUQAvD_BwE#virtual-machines59b78672-5722-454c-8c02-067ad7ba2fe8</a>","Question ID 5","If you were assigned Amazon, Google, or Microsoft, what is the cost of uploading 10 TB of data to the cloud? Assume the source of the data is in Maryland.   Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","Assuming I'm using my machine and Internet to upload the data, it costs around $0.81.</p>  <p><a href=""https://azure.microsoft.com/en-us/pricing/details/storage/"">https://azure.microsoft.com/en-us/pricing/details/storage/</a>","Question ID 6","If you were assigned Amazon, Google, or Microsoft, what is the cost of downloading 10 TB of data from the cloud? Assume the destination for the data is in Maryland.   Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned the self-hosted option.","I don't know if we are using Azure to download the data.","Question ID 7","If you were assigned the self-hosted option, what is the cost of buying a computer that has 20 CPU cores, 1 TB of RAM, 5 GPUs, and 10 TB of storage​?  Your answer should include a number (in dollars), a source URL for the information, and any other relevant information like constraints or availability.  Do not work on this question if you were assigned Amazon, Microsoft, or Google.  ","<Unanswered>"
